File_Name,Actor,Gender
03-01-03-01-01-02-04.wav,4,F
03-01-03-01-02-01-04.wav,4,F
03-01-03-01-02-02-04.wav,4,F
03-01-03-02-01-01-04.wav,4,F
03-01-03-02-01-02-04.wav,4,F
03-01-03-02-02-01-04.wav,4,F
03-01-03-02-02-02-04.wav,4,F
03-01-04-01-01-01-04.wav,4,F
03-01-04-01-01-02-04.wav,4,F
03-01-04-01-02-01-04.wav,4,F
03-01-04-01-02-02-04.wav,4,F
03-01-04-02-01-01-04.wav,4,F
03-01-04-02-01-02-04.wav,4,F
03-01-04-02-02-01-04.wav,4,F
03-01-04-02-02-02-04.wav,4,F
03-01-05-01-01-01-04.wav,4,F
03-01-05-01-01-02-04.wav,4,F
03-01-05-01-02-01-04.wav,4,F
03-01-05-01-02-02-04.wav,4,F
03-01-05-02-01-01-04.wav,4,F
03-01-05-02-01-02-04.wav,4,F
03-01-05-02-02-01-04.wav,4,F
03-01-05-02-02-02-04.wav,4,F
03-01-06-01-01-01-04.wav,4,F
03-01-06-01-01-02-04.wav,4,F
03-01-06-01-02-01-04.wav,4,F
03-01-06-01-02-02-04.wav,4,F
03-01-06-02-01-01-04.wav,4,F
03-01-06-02-01-02-04.wav,4,F
03-01-06-02-02-01-04.wav,4,F
03-01-06-02-02-02-04.wav,4,F
03-01-07-01-01-01-04.wav,4,F
03-01-07-01-01-02-04.wav,4,F
03-01-07-01-02-01-04.wav,4,F
03-01-07-01-02-02-04.wav,4,F
03-01-07-02-01-01-04.wav,4,F
03-01-07-02-01-02-04.wav,4,F
03-01-07-02-02-01-04.wav,4,F
03-01-07-02-02-02-04.wav,4,F
03-01-08-01-01-01-04.wav,4,F
03-01-08-01-01-02-04.wav,4,F
03-01-08-01-02-01-04.wav,4,F
03-01-08-01-02-02-04.wav,4,F
03-01-08-02-01-01-04.wav,4,F
03-01-08-02-01-02-04.wav,4,F
03-01-08-02-02-01-04.wav,4,F
03-01-08-02-02-02-04.wav,4,F
03-01-01-01-01-01-05.wav,5,M
03-01-01-01-01-02-05.wav,5,M
03-01-01-01-02-01-05.wav,5,M
03-01-01-01-02-02-05.wav,5,M
03-01-02-01-01-01-05.wav,5,M
03-01-02-01-01-02-05.wav,5,M
03-01-02-01-02-01-05.wav,5,M
03-01-02-01-02-02-05.wav,5,M
03-01-02-02-01-01-05.wav,5,M
03-01-02-02-01-02-05.wav,5,M
03-01-02-02-02-01-05.wav,5,M
03-01-02-02-02-02-05.wav,5,M
03-01-03-01-01-01-05.wav,5,M
03-01-03-01-01-02-05.wav,5,M
03-01-03-01-02-01-05.wav,5,M
03-01-03-01-02-02-05.wav,5,M
03-01-03-02-01-01-05.wav,5,M
03-01-03-02-01-02-05.wav,5,M
03-01-03-02-02-01-05.wav,5,M
03-01-03-02-02-02-05.wav,5,M
03-01-04-01-01-01-05.wav,5,M
03-01-04-01-01-02-05.wav,5,M
03-01-04-01-02-01-05.wav,5,M
03-01-04-01-02-02-05.wav,5,M
03-01-04-02-01-01-05.wav,5,M
03-01-04-02-01-02-05.wav,5,M
03-01-04-02-02-01-05.wav,5,M
03-01-04-02-02-02-05.wav,5,M
03-01-05-01-01-01-05.wav,5,M
03-01-05-01-01-02-05.wav,5,M
03-01-05-01-02-01-05.wav,5,M
03-01-05-01-02-02-05.wav,5,M
03-01-05-02-01-01-05.wav,5,M
03-01-05-02-01-02-05.wav,5,M
03-01-05-02-02-01-05.wav,5,M
03-01-05-02-02-02-05.wav,5,M
03-01-06-01-01-01-05.wav,5,M
03-01-06-01-01-02-05.wav,5,M
03-01-06-01-02-01-05.wav,5,M
03-01-06-01-02-02-05.wav,5,M
03-01-06-02-01-01-05.wav,5,M
03-01-06-02-01-02-05.wav,5,M
03-01-06-02-02-01-05.wav,5,M
03-01-06-02-02-02-05.wav,5,M
03-01-07-01-01-01-05.wav,5,M
03-01-07-01-01-02-05.wav,5,M
03-01-07-01-02-01-05.wav,5,M
03-01-07-01-02-02-05.wav,5,M
03-01-07-02-01-01-05.wav,5,M
03-01-07-02-01-02-05.wav,5,M
03-01-07-02-02-01-05.wav,5,M
03-01-07-02-02-02-05.wav,5,M
03-01-08-01-01-01-05.wav,5,M
03-01-08-01-01-02-05.wav,5,M
03-01-08-01-02-01-05.wav,5,M
03-01-08-01-02-02-05.wav,5,M
03-01-08-02-01-01-05.wav,5,M
03-01-08-02-01-02-05.wav,5,M
03-01-08-02-02-01-05.wav,5,M
03-01-08-02-02-02-05.wav,5,M
03-01-01-01-01-01-06.wav,6,F
03-01-01-01-01-02-06.wav,6,F
03-01-01-01-02-01-06.wav,6,F
03-01-01-01-02-02-06.wav,6,F
03-01-02-01-01-01-06.wav,6,F
03-01-02-01-01-02-06.wav,6,F
03-01-02-01-02-01-06.wav,6,F
03-01-02-01-02-02-06.wav,6,F
03-01-02-02-01-01-06.wav,6,F
03-01-02-02-01-02-06.wav,6,F
03-01-02-02-02-01-06.wav,6,F
03-01-02-02-02-02-06.wav,6,F
03-01-03-01-01-01-06.wav,6,F
03-01-03-01-01-02-06.wav,6,F
03-01-03-01-02-01-06.wav,6,F
03-01-03-01-02-02-06.wav,6,F
03-01-03-02-01-01-06.wav,6,F
03-01-03-02-01-02-06.wav,6,F
03-01-03-02-02-01-06.wav,6,F
03-01-03-02-02-02-06.wav,6,F
03-01-04-01-01-01-06.wav,6,F
03-01-04-01-01-02-06.wav,6,F
03-01-04-01-02-01-06.wav,6,F
03-01-04-01-02-02-06.wav,6,F
03-01-04-02-01-01-06.wav,6,F
03-01-04-02-01-02-06.wav,6,F
03-01-04-02-02-01-06.wav,6,F
03-01-04-02-02-02-06.wav,6,F
03-01-05-01-01-01-06.wav,6,F
03-01-05-01-01-02-06.wav,6,F
03-01-05-01-02-01-06.wav,6,F
03-01-05-01-02-02-06.wav,6,F
03-01-05-02-01-01-06.wav,6,F
03-01-05-02-01-02-06.wav,6,F
03-01-05-02-02-01-06.wav,6,F
03-01-05-02-02-02-06.wav,6,F
03-01-06-01-01-01-06.wav,6,F
03-01-06-01-01-02-06.wav,6,F
03-01-06-01-02-01-06.wav,6,F
03-01-06-01-02-02-06.wav,6,F
03-01-06-02-01-01-06.wav,6,F
03-01-06-02-01-02-06.wav,6,F
03-01-06-02-02-01-06.wav,6,F
03-01-06-02-02-02-06.wav,6,F
03-01-07-01-01-01-06.wav,6,F
03-01-07-01-01-02-06.wav,6,F
03-01-07-01-02-01-06.wav,6,F
03-01-07-01-02-02-06.wav,6,F
03-01-07-02-01-01-06.wav,6,F
03-01-07-02-01-02-06.wav,6,F
03-01-07-02-02-01-06.wav,6,F
03-01-07-02-02-02-06.wav,6,F
03-01-08-01-01-01-06.wav,6,F
03-01-08-01-01-02-06.wav,6,F
03-01-08-01-02-01-06.wav,6,F
03-01-08-01-02-02-06.wav,6,F
03-01-08-02-01-01-06.wav,6,F
03-01-08-02-01-02-06.wav,6,F
03-01-08-02-02-01-06.wav,6,F
03-01-08-02-02-02-06.wav,6,F
03-01-01-01-01-01-07.wav,7,M
03-01-01-01-01-02-07.wav,7,M
03-01-01-01-02-01-07.wav,7,M
03-01-01-01-02-02-07.wav,7,M
03-01-02-01-01-01-07.wav,7,M
03-01-02-01-01-02-07.wav,7,M
03-01-02-01-02-01-07.wav,7,M
03-01-02-01-02-02-07.wav,7,M
03-01-02-02-01-01-07.wav,7,M
03-01-02-02-01-02-07.wav,7,M
03-01-02-02-02-01-07.wav,7,M
03-01-02-02-02-02-07.wav,7,M
03-01-03-01-01-01-07.wav,7,M
03-01-03-01-01-02-07.wav,7,M
03-01-03-01-02-01-07.wav,7,M
03-01-03-01-02-02-07.wav,7,M
03-01-03-02-01-01-07.wav,7,M
03-01-03-02-01-02-07.wav,7,M
03-01-03-02-02-01-07.wav,7,M
03-01-03-02-02-02-07.wav,7,M
03-01-04-01-01-01-07.wav,7,M
03-01-04-01-01-02-07.wav,7,M
03-01-04-01-02-01-07.wav,7,M
03-01-04-01-02-02-07.wav,7,M
03-01-04-02-01-01-07.wav,7,M
03-01-04-02-01-02-07.wav,7,M
03-01-04-02-02-01-07.wav,7,M
03-01-04-02-02-02-07.wav,7,M
03-01-05-01-01-01-07.wav,7,M
03-01-05-01-01-02-07.wav,7,M
03-01-05-01-02-01-07.wav,7,M
03-01-05-01-02-02-07.wav,7,M
03-01-05-02-01-01-07.wav,7,M
03-01-05-02-01-02-07.wav,7,M
03-01-05-02-02-01-07.wav,7,M
03-01-05-02-02-02-07.wav,7,M
03-01-06-01-01-01-07.wav,7,M
03-01-06-01-01-02-07.wav,7,M
03-01-06-01-02-01-07.wav,7,M
03-01-06-01-02-02-07.wav,7,M
03-01-06-02-01-01-07.wav,7,M
03-01-06-02-01-02-07.wav,7,M
03-01-06-02-02-01-07.wav,7,M
03-01-06-02-02-02-07.wav,7,M
03-01-07-01-01-01-07.wav,7,M
03-01-07-01-01-02-07.wav,7,M
03-01-07-01-02-01-07.wav,7,M
03-01-07-01-02-02-07.wav,7,M
03-01-07-02-01-01-07.wav,7,M
03-01-07-02-01-02-07.wav,7,M
03-01-07-02-02-01-07.wav,7,M
03-01-07-02-02-02-07.wav,7,M
03-01-08-01-01-01-07.wav,7,M
03-01-08-01-01-02-07.wav,7,M
03-01-08-01-02-01-07.wav,7,M
03-01-08-01-02-02-07.wav,7,M
03-01-08-02-01-01-07.wav,7,M
03-01-08-02-01-02-07.wav,7,M
03-01-08-02-02-01-07.wav,7,M
03-01-08-02-02-02-07.wav,7,M
03-01-01-01-01-01-08.wav,8,F
03-01-01-01-01-02-08.wav,8,F
03-01-01-01-02-01-08.wav,8,F
03-01-01-01-02-02-08.wav,8,F
03-01-02-01-01-01-08.wav,8,F
03-01-02-01-01-02-08.wav,8,F
03-01-02-01-02-01-08.wav,8,F
03-01-02-01-02-02-08.wav,8,F
03-01-02-02-01-01-08.wav,8,F
03-01-02-02-01-02-08.wav,8,F
03-01-02-02-02-01-08.wav,8,F
03-01-02-02-02-02-08.wav,8,F
03-01-03-01-01-01-08.wav,8,F
03-01-03-01-01-02-08.wav,8,F
03-01-03-01-02-01-08.wav,8,F
03-01-03-01-02-02-08.wav,8,F
03-01-03-02-01-01-08.wav,8,F
03-01-03-02-01-02-08.wav,8,F
03-01-03-02-02-01-08.wav,8,F
03-01-03-02-02-02-08.wav,8,F
03-01-04-01-01-01-08.wav,8,F
03-01-04-01-01-02-08.wav,8,F
03-01-04-01-02-01-08.wav,8,F
03-01-04-01-02-02-08.wav,8,F
03-01-04-02-01-01-08.wav,8,F
03-01-04-02-01-02-08.wav,8,F
03-01-04-02-02-01-08.wav,8,F
03-01-04-02-02-02-08.wav,8,F
03-01-05-01-01-01-08.wav,8,F
03-01-05-01-01-02-08.wav,8,F
03-01-05-01-02-01-08.wav,8,F
03-01-05-01-02-02-08.wav,8,F
03-01-05-02-01-01-08.wav,8,F
03-01-05-02-01-02-08.wav,8,F
03-01-05-02-02-01-08.wav,8,F
03-01-05-02-02-02-08.wav,8,F
03-01-06-01-01-01-08.wav,8,F
03-01-06-01-01-02-08.wav,8,F
03-01-06-01-02-01-08.wav,8,F
03-01-06-01-02-02-08.wav,8,F
03-01-06-02-01-01-08.wav,8,F
03-01-06-02-01-02-08.wav,8,F
03-01-06-02-02-01-08.wav,8,F
03-01-06-02-02-02-08.wav,8,F
03-01-07-01-01-01-08.wav,8,F
03-01-07-01-01-02-08.wav,8,F
03-01-07-01-02-01-08.wav,8,F
03-01-07-01-02-02-08.wav,8,F
03-01-07-02-01-01-08.wav,8,F
03-01-07-02-01-02-08.wav,8,F
03-01-07-02-02-01-08.wav,8,F
03-01-07-02-02-02-08.wav,8,F
03-01-08-01-01-01-08.wav,8,F
03-01-08-01-01-02-08.wav,8,F
03-01-08-01-02-01-08.wav,8,F
03-01-08-01-02-02-08.wav,8,F
03-01-08-02-01-01-08.wav,8,F
03-01-08-02-01-02-08.wav,8,F
03-01-08-02-02-01-08.wav,8,F
03-01-08-02-02-02-08.wav,8,F
03-01-01-01-01-01-09.wav,9,M
03-01-01-01-01-02-09.wav,9,M
03-01-01-01-02-01-09.wav,9,M
03-01-01-01-02-02-09.wav,9,M
03-01-02-01-01-01-09.wav,9,M
03-01-02-01-01-02-09.wav,9,M
03-01-02-01-02-01-09.wav,9,M
03-01-02-01-02-02-09.wav,9,M
03-01-02-02-01-01-09.wav,9,M
03-01-02-02-01-02-09.wav,9,M
03-01-02-02-02-01-09.wav,9,M
03-01-02-02-02-02-09.wav,9,M
03-01-03-01-01-01-09.wav,9,M
03-01-03-01-01-02-09.wav,9,M
03-01-03-01-02-01-09.wav,9,M
03-01-03-01-02-02-09.wav,9,M
03-01-03-02-01-01-09.wav,9,M
03-01-03-02-01-02-09.wav,9,M
03-01-03-02-02-01-09.wav,9,M
03-01-03-02-02-02-09.wav,9,M
03-01-04-01-01-01-09.wav,9,M
03-01-04-01-01-02-09.wav,9,M
03-01-04-01-02-01-09.wav,9,M
03-01-04-01-02-02-09.wav,9,M
03-01-04-02-01-01-09.wav,9,M
03-01-04-02-01-02-09.wav,9,M
03-01-04-02-02-01-09.wav,9,M
03-01-04-02-02-02-09.wav,9,M
03-01-05-01-01-01-09.wav,9,M
03-01-05-01-01-02-09.wav,9,M
03-01-05-01-02-01-09.wav,9,M
03-01-05-01-02-02-09.wav,9,M
03-01-05-02-01-01-09.wav,9,M
03-01-05-02-01-02-09.wav,9,M
03-01-05-02-02-01-09.wav,9,M
03-01-05-02-02-02-09.wav,9,M
03-01-06-01-01-01-09.wav,9,M
03-01-06-01-01-02-09.wav,9,M
03-01-06-01-02-01-09.wav,9,M
03-01-06-01-02-02-09.wav,9,M
03-01-06-02-01-01-09.wav,9,M
03-01-06-02-01-02-09.wav,9,M
03-01-06-02-02-01-09.wav,9,M
03-01-06-02-02-02-09.wav,9,M
03-01-07-01-01-01-09.wav,9,M
03-01-07-01-01-02-09.wav,9,M
03-01-07-01-02-01-09.wav,9,M
03-01-07-01-02-02-09.wav,9,M
03-01-07-02-01-01-09.wav,9,M
03-01-07-02-01-02-09.wav,9,M
03-01-07-02-02-01-09.wav,9,M
03-01-07-02-02-02-09.wav,9,M
03-01-08-01-01-01-09.wav,9,M
03-01-08-01-01-02-09.wav,9,M
03-01-08-01-02-01-09.wav,9,M
03-01-08-01-02-02-09.wav,9,M
03-01-08-02-01-01-09.wav,9,M
03-01-08-02-01-02-09.wav,9,M
03-01-08-02-02-01-09.wav,9,M
03-01-08-02-02-02-09.wav,9,M
03-01-01-01-01-01-10.wav,10,F
03-01-01-01-01-02-10.wav,10,F
03-01-01-01-02-01-10.wav,10,F
03-01-01-01-02-02-10.wav,10,F
03-01-02-01-01-01-10.wav,10,F
03-01-02-01-01-02-10.wav,10,F
03-01-02-01-02-01-10.wav,10,F
03-01-02-01-02-02-10.wav,10,F
03-01-02-02-01-01-10.wav,10,F
03-01-02-02-01-02-10.wav,10,F
03-01-02-02-02-01-10.wav,10,F
03-01-02-02-02-02-10.wav,10,F
03-01-03-01-01-01-10.wav,10,F
03-01-03-01-01-02-10.wav,10,F
03-01-03-01-02-01-10.wav,10,F
03-01-03-01-02-02-10.wav,10,F
03-01-03-02-01-01-10.wav,10,F
03-01-03-02-01-02-10.wav,10,F
03-01-03-02-02-01-10.wav,10,F
03-01-03-02-02-02-10.wav,10,F
03-01-04-01-01-01-10.wav,10,F
03-01-04-01-01-02-10.wav,10,F
03-01-04-01-02-01-10.wav,10,F
03-01-04-01-02-02-10.wav,10,F
03-01-04-02-01-01-10.wav,10,F
03-01-04-02-01-02-10.wav,10,F
03-01-04-02-02-01-10.wav,10,F
03-01-04-02-02-02-10.wav,10,F
03-01-05-01-01-01-10.wav,10,F
03-01-05-01-01-02-10.wav,10,F
03-01-05-01-02-01-10.wav,10,F
03-01-05-01-02-02-10.wav,10,F
03-01-05-02-01-01-10.wav,10,F
03-01-05-02-01-02-10.wav,10,F
03-01-05-02-02-01-10.wav,10,F
03-01-05-02-02-02-10.wav,10,F
03-01-06-01-01-01-10.wav,10,F
03-01-06-01-01-02-10.wav,10,F
03-01-06-01-02-01-10.wav,10,F
03-01-06-01-02-02-10.wav,10,F
03-01-06-02-01-01-10.wav,10,F
03-01-06-02-01-02-10.wav,10,F
03-01-06-02-02-01-10.wav,10,F
03-01-06-02-02-02-10.wav,10,F
03-01-07-01-01-01-10.wav,10,F
03-01-07-01-01-02-10.wav,10,F
03-01-07-01-02-01-10.wav,10,F
03-01-07-01-02-02-10.wav,10,F
03-01-07-02-01-01-10.wav,10,F
03-01-07-02-01-02-10.wav,10,F
03-01-07-02-02-01-10.wav,10,F
03-01-07-02-02-02-10.wav,10,F
03-01-08-01-01-01-10.wav,10,F
03-01-08-01-01-02-10.wav,10,F
03-01-08-01-02-01-10.wav,10,F
03-01-08-01-02-02-10.wav,10,F
03-01-08-02-01-01-10.wav,10,F
03-01-08-02-01-02-10.wav,10,F
03-01-08-02-02-01-10.wav,10,F
03-01-08-02-02-02-10.wav,10,F
03-01-01-01-01-01-11.wav,11,M
03-01-01-01-01-02-11.wav,11,M
03-01-01-01-02-01-11.wav,11,M
03-01-01-01-02-02-11.wav,11,M
03-01-02-01-01-01-11.wav,11,M
03-01-02-01-01-02-11.wav,11,M
03-01-02-01-02-01-11.wav,11,M
03-01-02-01-02-02-11.wav,11,M
03-01-02-02-01-01-11.wav,11,M
03-01-02-02-01-02-11.wav,11,M
03-01-02-02-02-01-11.wav,11,M
03-01-02-02-02-02-11.wav,11,M
03-01-03-01-01-01-11.wav,11,M
03-01-03-01-01-02-11.wav,11,M
03-01-03-01-02-01-11.wav,11,M
03-01-03-01-02-02-11.wav,11,M
03-01-03-02-01-01-11.wav,11,M
03-01-03-02-01-02-11.wav,11,M
03-01-03-02-02-01-11.wav,11,M
03-01-03-02-02-02-11.wav,11,M
03-01-04-01-01-01-11.wav,11,M
03-01-04-01-01-02-11.wav,11,M
03-01-04-01-02-01-11.wav,11,M
03-01-04-01-02-02-11.wav,11,M
03-01-04-02-01-01-11.wav,11,M
03-01-04-02-01-02-11.wav,11,M
03-01-04-02-02-01-11.wav,11,M
03-01-04-02-02-02-11.wav,11,M
03-01-05-01-01-01-11.wav,11,M
03-01-05-01-01-02-11.wav,11,M
03-01-05-01-02-01-11.wav,11,M
03-01-05-01-02-02-11.wav,11,M
03-01-05-02-01-01-11.wav,11,M
03-01-05-02-01-02-11.wav,11,M
03-01-05-02-02-01-11.wav,11,M
03-01-05-02-02-02-11.wav,11,M
03-01-06-01-01-01-11.wav,11,M
03-01-06-01-01-02-11.wav,11,M
03-01-06-01-02-01-11.wav,11,M
03-01-06-01-02-02-11.wav,11,M
03-01-06-02-01-01-11.wav,11,M
03-01-06-02-01-02-11.wav,11,M
03-01-06-02-02-01-11.wav,11,M
03-01-06-02-02-02-11.wav,11,M
03-01-07-01-01-01-11.wav,11,M
03-01-07-01-01-02-11.wav,11,M
03-01-07-01-02-01-11.wav,11,M
03-01-07-01-02-02-11.wav,11,M
03-01-07-02-01-01-11.wav,11,M
03-01-07-02-01-02-11.wav,11,M
03-01-07-02-02-01-11.wav,11,M
03-01-07-02-02-02-11.wav,11,M
03-01-08-01-01-01-11.wav,11,M
03-01-08-01-01-02-11.wav,11,M
03-01-08-01-02-01-11.wav,11,M
03-01-08-01-02-02-11.wav,11,M
03-01-08-02-01-01-11.wav,11,M
03-01-08-02-01-02-11.wav,11,M
03-01-08-02-02-01-11.wav,11,M
03-01-08-02-02-02-11.wav,11,M
03-01-01-01-01-01-12.wav,12,F
03-01-01-01-01-02-12.wav,12,F
03-01-01-01-02-01-12.wav,12,F
03-01-01-01-02-02-12.wav,12,F
03-01-02-01-01-01-12.wav,12,F
